lang,tokenization,vocab_size,eval_data,metric_type,mean_value,seed
EN,bpe,8192,en,bpb,1.8372704019032358,99
DE,bpe,8192,de,bpb,1.5785472145381707,99
DE,bpe,8192,de-p,bpb,1.6025856473792919,99
DE,bpe,8192,DE_lowest,bpb,1.525970320486044,99
DE,bpe,8192,DE_highest,bpb,1.687087851692051,99
EN,bpe,32768,en,bpb,1.811685583562746,99
DE,bpe,32768,de,bpb,1.5617799646036934,99
DE,bpe,32768,de-p,bpb,1.5700143765966612,99
DE,bpe,32768,DE_lowest,bpb,1.5080969970504667,99
DE,bpe,32768,DE_highest,bpb,1.6684577330239094,99
EN,bpe,49152,en,bpb,1.806516699764634,99
DE,bpe,49152,de,bpb,1.5623938227027383,99
DE,bpe,49152,de-p,bpb,1.5730287424787153,99
DE,bpe,49152,DE_lowest,bpb,1.5055418365989544,99
DE,bpe,49152,DE_highest,bpb,1.6644340645355402,99
EN,bpe,65536,en,bpb,1.7890843315321845,99
DE,bpe,65536,de,bpb,1.5678930676748979,99
DE,bpe,65536,de-p,bpb,1.5690844303583606,99
DE,bpe,65536,DE_lowest,bpb,1.5135191146224813,99
DE,bpe,65536,DE_highest,bpb,1.6780818522702738,99
EN,bpe,81920,en,bpb,1.7887216666355048,99
DE,bpe,81920,de,bpb,1.5634152699047597,99
DE,bpe,81920,de-p,bpb,1.5676514149618248,99
DE,bpe,81920,DE_lowest,bpb,1.5005222077526528,99
DE,bpe,81920,DE_highest,bpb,1.6823443430009328,99
EN,bpe,8192,en,cpb,1.8376395440489448,99
DE,bpe,8192,de,cpb,1.610801284484168,99
DE,bpe,8192,de-p,cpb,1.6423135540440472,99
DE,bpe,8192,DE_lowest,cpb,1.5585216122567989,99
DE,bpe,8192,DE_highest,cpb,1.7337647740242241,99
EN,bpe,32768,en,cpb,1.8120284101546693,99
DE,bpe,32768,de,cpb,1.5934376159072556,99
DE,bpe,32768,de-p,cpb,1.6086818981351783,99
DE,bpe,32768,DE_lowest,cpb,1.5421932465338426,99
DE,bpe,32768,DE_highest,cpb,1.7127262249162003,99
EN,bpe,49152,en,cpb,1.8068504871776534,99
DE,bpe,49152,de,cpb,1.594298115246116,99
DE,bpe,49152,de-p,cpb,1.6126724326819288,99
DE,bpe,49152,DE_lowest,cpb,1.538119342007519,99
DE,bpe,49152,DE_highest,cpb,1.7098673964732543,99
EN,bpe,65536,en,cpb,1.7894338575341247,99
DE,bpe,65536,de,cpb,1.5999276925224246,99
DE,bpe,65536,de-p,cpb,1.6081992721719052,99
DE,bpe,65536,DE_lowest,cpb,1.544170422176126,99
DE,bpe,65536,DE_highest,cpb,1.72760309767309,99
EN,bpe,81920,en,cpb,1.7890658186590682,99
DE,bpe,81920,de,cpb,1.595500026928973,99
DE,bpe,81920,de-p,cpb,1.6066788237411382,99
DE,bpe,81920,DE_lowest,cpb,1.5303516903857988,99
DE,bpe,81920,DE_highest,cpb,1.7327423689641392,99
EN,bpe,8192,en,ppl,132.0901674353134,99
DE,bpe,8192,de,ppl,75.3964819433282,99
DE,bpe,8192,de-p,ppl,83.89414045056307,99
DE,bpe,8192,DE_lowest,ppl,65.35628257883717,99
DE,bpe,8192,DE_highest,ppl,99.40632382620342,99
EN,bpe,32768,en,ppl,330.4725100518937,99
DE,bpe,32768,de,ppl,222.41163501189703,99
DE,bpe,32768,de-p,ppl,242.8920616994339,99
DE,bpe,32768,DE_lowest,ppl,192.60759974733665,99
DE,bpe,32768,DE_highest,ppl,312.42221939979567,99
EN,bpe,49152,en,ppl,398.04104404690986,99
DE,bpe,49152,de,ppl,301.5772704042544,99
DE,bpe,49152,de-p,ppl,342.01843375125435,99
DE,bpe,49152,DE_lowest,ppl,261.0476385274711,99
DE,bpe,49152,DE_highest,ppl,427.9613053818005,99
EN,bpe,65536,en,ppl,412.55451999184453,99
DE,bpe,65536,de,ppl,370.236750877582,99
DE,bpe,65536,de-p,ppl,398.23461670034555,99
DE,bpe,65536,DE_lowest,ppl,311.6620750276184,99
DE,bpe,65536,DE_highest,ppl,542.4957108516446,99
EN,bpe,81920,en,ppl,435.56503230896794,99
DE,bpe,81920,de,ppl,397.7670613422749,99
DE,bpe,81920,de-p,ppl,438.60634591896843,99
DE,bpe,81920,DE_lowest,ppl,327.89670847143833,99
DE,bpe,81920,DE_highest,ppl,599.5679065082021,99
EN,bpe,8192,en,sent-nll,154.65008407592774,99
DE,bpe,8192,de,sent-nll,161.36511083602906,99
DE,bpe,8192,de-p,sent-nll,177.82548427581787,99
DE,bpe,8192,DE_lowest,sent-nll,157.33607358932494,99
DE,bpe,8192,DE_highest,sent-nll,175.33674072265626,99
EN,bpe,32768,en,sent-nll,152.78280767440796,99
DE,bpe,32768,de,sent-nll,159.84185474395753,99
DE,bpe,32768,de-p,sent-nll,174.8331212615967,99
DE,bpe,32768,DE_lowest,sent-nll,155.2467316055298,99
DE,bpe,32768,DE_highest,sent-nll,174.002937374115,99
EN,bpe,49152,en,sent-nll,152.22023849487306,99
DE,bpe,49152,de,sent-nll,160.6447229385376,99
DE,bpe,49152,de-p,sent-nll,174.6738507270813,99
DE,bpe,49152,DE_lowest,sent-nll,155.9228950881958,99
DE,bpe,49152,DE_highest,sent-nll,174.1106110572815,99
EN,bpe,65536,en,sent-nll,150.90592750549317,99
DE,bpe,65536,de,sent-nll,160.79353615760803,99
DE,bpe,65536,de-p,sent-nll,174.2911891937256,99
DE,bpe,65536,DE_lowest,sent-nll,156.0823845767975,99
DE,bpe,65536,DE_highest,sent-nll,175.0560033798218,99
EN,bpe,81920,en,sent-nll,150.18026452064515,99
DE,bpe,81920,de,sent-nll,160.15908639907838,99
DE,bpe,81920,de-p,sent-nll,174.1002994918823,99
DE,bpe,81920,DE_lowest,sent-nll,154.6007719230652,99
DE,bpe,81920,DE_highest,sent-nll,174.93787958145143,99
EN,bpe,8192,en,mrr,0.3150525897502819,99
DE,bpe,8192,de,mrr,0.3586614528879402,99
DE,bpe,8192,de-p,mrr,0.34383984708455445,99
DE,bpe,8192,DE_lowest,mrr,0.324768412122127,99
DE,bpe,8192,DE_highest,mrr,0.3807761558721499,99
EN,bpe,32768,en,mrr,0.24924787812011068,99
DE,bpe,32768,de,mrr,0.2702735810110738,99
DE,bpe,32768,de-p,mrr,0.2548516648465334,99
DE,bpe,32768,DE_lowest,mrr,0.23730966401052422,99
DE,bpe,32768,DE_highest,mrr,0.2937987990152145,99
EN,bpe,49152,en,mrr,0.2395602982357213,99
DE,bpe,49152,de,mrr,0.2562936363902641,99
DE,bpe,49152,de-p,mrr,0.23464443873474095,99
DE,bpe,49152,DE_lowest,mrr,0.21834850016725643,99
DE,bpe,49152,DE_highest,mrr,0.27617358839890355,99
EN,bpe,65536,en,mrr,0.24106506801415023,99
DE,bpe,65536,de,mrr,0.24347495555335574,99
DE,bpe,65536,de-p,mrr,0.23286217834084064,99
DE,bpe,65536,DE_lowest,mrr,0.20814824801373288,99
DE,bpe,65536,DE_highest,mrr,0.2626263802130397,99
EN,bpe,81920,en,mrr,0.24465002604504693,99
DE,bpe,81920,de,mrr,0.23851795573018109,99
DE,bpe,81920,de-p,mrr,0.22871688803663934,99
DE,bpe,81920,DE_lowest,mrr,0.2011071695658127,99
DE,bpe,81920,DE_highest,mrr,0.26123397499258577,99
EN,bpe,8192,en,token-nll,4.88348477602005,99
DE,bpe,8192,de,token-nll,4.322760615348816,99
DE,bpe,8192,de-p,token-nll,4.42955577135086,99
DE,bpe,8192,DE_lowest,token-nll,4.179853572845459,99
DE,bpe,8192,DE_highest,token-nll,4.599215731620789,99
EN,bpe,32768,en,token-nll,5.800523478984832,99
DE,bpe,32768,de,token-nll,5.404529876708985,99
DE,bpe,32768,de-p,token-nll,5.492617154121399,99
DE,bpe,32768,DE_lowest,token-nll,5.260654957294464,99
DE,bpe,32768,DE_highest,token-nll,5.744355540275574,99
EN,bpe,49152,en,token-nll,5.986555125713348,99
DE,bpe,49152,de,token-nll,5.709026269912719,99
DE,bpe,49152,de-p,token-nll,5.834864635467529,99
DE,bpe,49152,DE_lowest,token-nll,5.564702913761139,99
DE,bpe,49152,DE_highest,token-nll,6.059032783508301,99
EN,bpe,65536,en,token-nll,6.022368366718292,99
DE,bpe,65536,de,token-nll,5.914142668247223,99
DE,bpe,65536,de-p,token-nll,5.987041320800781,99
DE,bpe,65536,DE_lowest,token-nll,5.741919507980347,99
DE,bpe,65536,DE_highest,token-nll,6.29618017911911,99
EN,bpe,81920,en,token-nll,6.0766441130638125,99
DE,bpe,81920,de,token-nll,5.985866560935974,99
DE,bpe,81920,de-p,token-nll,6.083602304458618,99
DE,bpe,81920,DE_lowest,token-nll,5.792698645591736,99
DE,bpe,81920,DE_highest,token-nll,6.396209239959717,99
