,Sentences,Epoch-10
0,"Abgeordnete aus Wales hatten Angst, das Bild von „Dummköpfen“ abzugeben.",2.0158289313145366
1,"Mehrere AMs zeigten sich betroffen angesichts des Vorschlags, ihren Titel in MWP (Members of the Welsh Parliament) zu ändern.",2.4981306646500436
2,"Dazu kam es aufgrund von Ideen, die Versammlung künftig als Walisisches Parlament zu bezeichnen.",1.5847633486037587
3,"Assembly Members aus allen Parteien haben Angst, dass dies alles in eine aberwitzige Angelegenheit ausartet.",1.9742491323581717
4,"Laut Aussage eines Abgeordneten der Labour-Partei macht sich seine Gruppe Sorgen, weil „sich Twp auf Pwp reimt“.",2.297136163078726
5,"Zur Erklärung für Leser, die kein Walisisch können: Auf Walisisch bedeutet twp schwachköpfig, pwp dagegen Scheiße.",2.339015478882503
6,Einem Plaid-Abgeodneten zufolge ist die Gruppe insgesamt „nicht froh“ und hat andere Namen vorgeschlagen.,1.917823084855575
7,"Ein Konservativer aus Wales meinte, seine Gruppe wäre für die Änderung des Namens „offen“, bemerkte aber auch, dass der verbale Sprung von „MWP“ zu „Muppet“ nur sehr kurz sei.",1.8167512092780131
8,Hierbei ähnelt die Aussprache des walisischen Buchstaben w der des Buchstaben u im englischen Yorkshire-Dialekt.,2.1954229115221673
9,"Die derzeit mit einem Gesetzesentwurf zur Einführung von Namensänderungen beschäftigte Assembly Commission bemerkte: „Selbstverständlich müssen darüber, wie die Assembly Members definitiv bezeichnet werden sollen, endgültig die Mitglieder persönlich entscheiden.“",1.6684096047185986
10,"Mit dem Government of Wales Act 2017 erhielt die walisische Nationalversammlung die Erlaubnis, sich einen neuen Namen zu geben.",1.5446642533496788
11,"Die im Juni von der Kommission veröffentlichten Resultate einer öffentlichen Beratung über die vorgeschlagenen Namen zeigen, dass der Name Welsh Parliament starken Anklang fand.",1.5902771295689853
12,"Die Kommission gab dem Namen „Welsh Parliament Member“ oder „WMP“ als Titel der Assembly Members den Vorrang, doch bei einer öffentlichen Beratung war „MWP“ die bevorzugte Wahl.",2.3191706517222066
