,Sentences,Epoch-10
0,"Abgeordnete aus Wales hatten Angst, das Bild von „Dummköpfen“ abzugeben.",1.9999981650579526
1,"Mehrere AMs zeigten sich betroffen angesichts des Vorschlags, ihren Titel in MWP (Members of the Welsh Parliament) zu ändern.",2.393901709266344
2,"Dazu kam es aufgrund von Ideen, die Versammlung künftig als Walisisches Parlament zu bezeichnen.",1.716207170974036
3,"Assembly Members aus allen Parteien haben Angst, dass dies alles in eine aberwitzige Angelegenheit ausartet.",2.220746591705209
4,"Laut Aussage eines Abgeordneten der Labour-Partei macht sich seine Gruppe Sorgen, weil „sich Twp auf Pwp reimt“.",2.2612671767538397
5,"Zur Erklärung für Leser, die kein Walisisch können: Auf Walisisch bedeutet twp schwachköpfig, pwp dagegen Scheiße.",2.712571184785935
6,Einem Plaid-Abgeodneten zufolge ist die Gruppe insgesamt „nicht froh“ und hat andere Namen vorgeschlagen.,1.9192299471186625
7,"Ein Konservativer aus Wales meinte, seine Gruppe wäre für die Änderung des Namens „offen“, bemerkte aber auch, dass der verbale Sprung von „MWP“ zu „Muppet“ nur sehr kurz sei.",2.1194885258010574
8,Hierbei ähnelt die Aussprache des walisischen Buchstaben w der des Buchstaben u im englischen Yorkshire-Dialekt.,2.432951979906222
9,"Die derzeit mit einem Gesetzesentwurf zur Einführung von Namensänderungen beschäftigte Assembly Commission bemerkte: „Selbstverständlich müssen darüber, wie die Assembly Members definitiv bezeichnet werden sollen, endgültig die Mitglieder persönlich entscheiden.“",1.7705240822798154
10,"Mit dem Government of Wales Act 2017 erhielt die walisische Nationalversammlung die Erlaubnis, sich einen neuen Namen zu geben.",1.8882872148064922
11,"Die im Juni von der Kommission veröffentlichten Resultate einer öffentlichen Beratung über die vorgeschlagenen Namen zeigen, dass der Name Welsh Parliament starken Anklang fand.",1.9274665900228491
12,"Die Kommission gab dem Namen „Welsh Parliament Member“ oder „WMP“ als Titel der Assembly Members den Vorrang, doch bei einer öffentlichen Beratung war „MWP“ die bevorzugte Wahl.",2.5393948778758944
13,"Möglicherweise kommen von AMS andere Vorschläge, doch für den Parlamentspräsidenten Elin Jones, von dem in den kommenden Wochen ein Gesetzesentwurf zu den Änderungen erwartet wird, könnte es schwierig werden, eine Einigung zu erzielen.",1.7919263857308718
14,"Zur Gesetzgebung betreffend die Reformen gehören zusätzliche Änderungen der Arbeitsmethode des Komitees, darunter auch Regeln zum AM-Ausschluss und zur Organisation des Ausschlusssystems.",1.5232426483518868
15,"Am Ende stimmen die Versammlungsmitglieder in der Debatte über das Gesetz darüber ab, wie ihr künftiger Name lauten soll.",1.7809271733480376
16,"Die Bevölkerung Mazedoniens geht zur Wahl, um in einem Volksentscheid die Landesbezeichnung zu ändern",1.8395697131461777
17,"Am Sonntag haben die Wähler die Möglichkeit, mit ihrer Stimme zu entscheiden, ob der neue Name des Landes „Republik Nordmazedonien“ lauten soll.",1.5248463560367191
18,"Ziel der Volksabstimmung ist die Beilegung eines über Jahrzehnte währenden Streits mit dem griechischen Nachbarn, der eine eigene Provinz mit dem Namen Mazedonien hat.",1.8813031810092746
19,"Lange beharrte Athen auf der Behauptung, dass der Name seines Nachbarn im Norden einen Anspruch auf das griechische Gebiet darstelle und wies seine Anträge auf eine EU- und NATO-Mitgliedschaft mehrmals ab.",1.8757614349626037
20,"Gjorge Ivanov, Präsident von Mazedonien und gegen den Volksentscheid über die Namensänderung, erklärte, er werde die Abstimmung unberücksichtigt lassen.",2.0731485078515695
21,"Doch Befürworter des Volksentscheids, zu denen auch der Premierminister Zoran Zaev gehört, rechtfertigten die Namensänderung damit, dass die Namensänderung für den EU- und NATO-Beitritt nötig sei.",2.199220144755105
22,"St. Martin‘s Glocken läuten nicht mehr, weil in Harlem ein Kampf der Kirchen in Gang ist",2.271993780697911
23,"Herr Adams erklärte, dass es laut den alten Menschen, mit denen er sich unterhalten hat, hier überall Bars und Kirchen gegeben habe.",1.8914735314973785
24,„Heute gibt es keine der beiden Optionen.“,1.417996417983385
25,"Seiner Meinung nach war es nachvollziehbar, dass immer mehr Bars schlossen.",1.6352652716799525
26,Er erklärte: „Die Menschen pflegen heute ihre Kontakte mit anderen Mitteln.“,1.340359639363534
27,"„Bars sind nicht mehr wie Wohnstuben von Nachbarn, in denen sich Menschen wiederholt treffen.“",1.9999985734768633
28,"In Hinsicht auf Kirchen hat er die Befürchtung, dass man mit den Erlösen aus dem Verkauf von Vermögenswerten nicht so lange hinkommen werde, wie es die Leiter erwarten, und „es nur eine Frage der Zeit ist, bis man wieder von vorne beginnen muss.“",1.9222308538276487
29,"Er führte weiter aus: „Wohnungsanlagen mit der Art von Menschen, die den noch bestehenden Zufluchtsorten in der näheren Umgebung nicht helfen werden, könnten die Kirchen ersetzen.“",1.8117276803289426
30,"„Die Menschen, die in diesen Wohnanlagen Eigentumswohnungen erwerben, werden größtenteils weiß sein“, so seine Aussage, „und damit rückt der Tag näher, an dem die Kirchen definitiv schließen, denn die meisten der zukünftigen Bewohner dieser Eigentumswohnungen werden später vermutlich nicht in diese Kirchen eintreten.“",1.6933485320118118
31,"Die beiden Kirchen wurden von weißen Gemeinden erbaut - 1879 die Metropolitan Community und 1880 St. Martin‘s -, bevor Harlem sich in eine schwarze Metropole verwandelte.",2.296803210699932
32,In den 1930er Jahren verließ die erste weiße Gemeinde von Methodisten diesen Ort.,1.8030815610751416
33,"Eine Gemeinde von Schwarzen, die ihre heiligen Messen in der Nähe gefeiert hatte, erstand die Eigentumsrechte am Gebäude.",1.9600240449249424
34,"Unter der Führung von Reverent John Howard Johnson, dem Anführer eines Boykotts der Ladenbesitzer der 125th Street, einer der wichtigsten Einkaufsstraßen in Harlem, die keine Schwarzen einstellen oder befördern wollten,  ging St. Martin in eine schwarze Gemeinde über.",1.8747937579505163
35,"Das Gebäude wurde 1939 durch ein Feuer stark beschädigt, doch die Gemeindemitglieder von Vater Johnson machten Pläne für einen Wiederaufbau und gaben das Glockenspiel in Auftrag.",1.606581580113617
36,"Der Sohn von Vater Johnson und Nachfolger in St. Martin‘s, Rev. Davin Johnson, nannte das Glockenspiel stolz „die Glocken der armen Leute“.",2.26077930585857
37,"Der Fachmann, der im Juli das Glockenspiel spielte, wählte andere Worte. Er sprach von „einem Kulturschatz“ und „einem unersetzlichen historischen Instrument“.",1.842447321453655
38,"Auch eine Expertin der University of Michigan, Tiffany Ng, unterstrich, dass es es sich um das erste Glockenspiel der Welt handelte, der von einem schwarzen Musiker - Dionisio A. Lind - gespielt wurde, und das vor 18 Jahren in das bedeutendere Glockenspiel in der Riverside-Kirche umgezogen war.",2.1675038736708534
39,"Herr Merriweather ließ wissen, St. Martin‘s habe niemanden an seine Stelle gesetzt.",2.3734806337962544
40,"Das Geschehen in den vergangenen Monaten an der Kirche St. Martin ist eine komplexe Geschichte von Architekten und Auftragnehmern, die teils von den kirchlichen Laienführern und teils von der Bischofsdiözese unter Vertrag genommen worden waren.",2.0176260515586635
41,"Im Juli schrieb die Sakristei - das führende Gemeindeorgan, das sich aus Laienführern zusammensetzt - an die Diözese und brachte Befürchtungen zum Ausdruck, dass die Diözese „möglicherweise die Kosten auf die Sakristei abschieben könnte“, obwohl die Sakristei nicht in die Rekrutierung der von der Diözese beauftragten Architekten und Auftragnehmer involviert gewesen war.",2.0776377896093665
