,Sentences,Epoch-10
0,"Mon Dieu, tout le monde est au taquet aujourd'hui.",30.031484603881836
1,"Mais je sais, Sylvie.",20.791332244873047
2,"Les 30 entrepreneurs à la mode, dans l'ère du temps.",61.369834899902344
3,Tu aurais dû m'en parler d'abord.,19.364700317382812
4,Tout ce que tu m'as dit était un mensonge.,19.739559173583984
5,Est-ce que tu te moque de nous ?,23.255355834960938
6,Vous devriez lui en parler.,14.336538314819336
7,"Alors l'Écureuil, où sont tes noix ?",42.322635650634766
8,Cet endroit a zéro étoile sur Les internautes.,53.283836364746094
9,"Ne t'éloigne pas de moi, putain.",15.766839027404785
10,Magic a lancé le ballon en haut des gradins et il criait :,58.938087463378906
11,"Après t'avoir parlé, j'ai cherché cet idiot de Steve pour le réprimander et le gifler pour ce qu'il est.",92.46992492675781
12,Attendez...,12.798297882080078
13,Et alors ?,6.8529462814331055
14,Nous étions cinq.,15.29256534576416
15,Je t'appellerai.,8.902257919311523
16,Pourquoi tu m'as laissé mentir ?,18.266216278076172
17,Ce n'est pas ce qui était convenu.,15.518413543701172
18,"Quand j'ai dit ça, elle s'est enfuie.",21.568389892578125
19,Et ce n'est que le début. Écoutez ça.,26.525508880615234
20,Il est en charge de la négociation avec le groupe Xie.,53.049842834472656
21,Tout comme ll décidera de l'issue de la course.,48.896514892578125
22,C'est un fardeau.,12.350171089172363
23,"Nous nous battrons contre le manque d'opportunités, d'emplois, de services essentiels, comme la santé et l'éducation.",84.15025329589844
24,Il a aussi une messagerie et des fonctions bancaires.,42.45965576171875
25,Je l'ai déjà eu.,14.99703598022461
26,"- Sans source, ça fera aléatoire.",49.57359313964844
27,Le grand.,12.290868759155273
28,C'est le véritable amour.,14.88615608215332
29,Pourquoi je suis pas à mon bureau ?,22.4993896484375
30,C'est juste un jeu !,17.52240753173828
31,Il se vante de son taux de condamnation de 95 %.,48.34645080566406
32,Comme on dit :,9.00900650024414
33,- Il ne se passe rien.,23.835784912109375
34,"Ils ont consacré toute leur existence au Silo, comme nous tous, chaque jour.",58.33568572998047
35,Où est ma femme ?,9.919336318969727
36,Mon employé favori du FBI!,31.357574462890625
37,Les visites sont finies.,16.627103805541992
38,Ne cherchait-on pas plutôt un accroc à sa robe ?,57.98918151855469
39,"Malheureusement, les résultats ne sont pas meilleurs.",39.83771896362305
40,On doit marcher jusqu'aux arbres.,24.37017250061035
41,"Mon Dieu, je me sens si bien.",17.385662078857422
42,- On reviendra le chercher.,25.588905334472656
43,"Car une femme, dont la fille était possédée d`un esprit impur, entendit parler de lui, et vint se jeter à ses pieds.",79.04273986816406
44,On compte les cartes au Black Jack. On va retourner les stats du casino.,83.4352035522461
45,Qui compte encore ?,17.798145294189453
46,Je peux te faire une thérapie pour trouver la source de ton angoisse.,49.677642822265625
47,Je suis épuisé.,11.240838050842285
48,- On vous accompagne ?,27.369487762451172
49,De faire ça.,11.973980903625488
50,"Plein de rampes et de rambardes, pour la sécurité.",64.7654037475586
51,Ceux qui font du commerce aussi.,24.769699096679688
52,"Allez, oublie ça.",10.84644889831543
53,Je pense que vous doutez,17.231441497802734
54,- Et la casquette.,28.868640899658203
55,"Hawk-2, mission annulée. Retour à la base.",55.29594802856445
56,"Eh bien, j'allais essayer d'ouvrir la porte, mais... il y a des lasers qui se croisent devant.",68.89016723632812
57,Je suis dans une très grande maison avec une femme qui dit être ton amie.,46.73438262939453
58,"Un jour, moi aussi, je mourrai.",21.9936580657959
59,Ça vaut la peine s'il est factice ?,33.23367691040039
60,Mais il savait que son travail ne permettrait que de survivre.,41.52490997314453
61,Putain de lundis. C'est clair.,32.47356033325195
62,Tu... Tu es déprimé.,22.223735809326172
63,Quel vieil ami ?,13.145862579345703
64,Pourquoi vous ai-je écoutés ?,20.613557815551758
65,Pourquoi ma faute ?,15.910966873168945
66,Bonne promenade !,14.432121276855469
67,Mais je vous préviens...,13.463607788085938
68,J'ai trouvé une critique.,17.73833465576172
69,"Cet été, pour le barbecue en famille, il n'y a qu'une sauce avec assez de sucre et d'épice pour plaire à tout le monde.",99.13746643066406
70,Aide du gestionnaire Automake et des classes de stockage persistantes,81.22884368896484
71,A la tuerie...,25.6063232421875
72,"Non, tu ne peux pas l'être.",14.945013999938965
73,Elle vous aura prévenus.,18.615310668945312
74,Un des coyotes a fait l'amour à mon crâne.,42.41984558105469
75,N'est-ce pas ?,7.721271514892578
76,"Frères, je ne pense pas l`avoir saisi; mais je fais une chose: oubliant ce qui est en arrière et me portant vers ce qui est en avant,",137.51583862304688
77,Je sais ce que c'est quand les autres ne te voient pas.,30.671306610107422
78,MEILLEURS JOUEURS DE FISH TANK MANAGER,83.89747619628906
79,Les gens qui voyagent ont une vision plus large du monde.,45.44298553466797
80,C'est obligatoire I,23.05331039428711
81,Bacon,9.382888793945312
82,"Et lui, il va les enlever ?",28.56717300415039
83,Je peux même pas poster une photo sur Instagram sans offenser quelqu'un.,52.70960235595703
84,On ne les retrouvera jamais.,12.237110137939453
85,Qui pourrait bien le savoir ?,17.28548812866211
86,"- Midge, je gère. - Comment ?",43.264347076416016
87,Par des vies. Par des bras. Des jambes.,58.30308532714844
88,"Tu parles français, alors.",20.92824935913086
89,- Aucun réseau.,25.184804916381836
90,Sinon... ça va barder.,30.235553741455078
91,"Ça me rassure ce que tu me dis, parce que je fais les comptes.",50.258609771728516
92,"À 9 h, j'écris une rime ou deux",38.42225646972656
93,"En 1998, j'ai perdu ma réputation et ma dignité.",33.662567138671875
94,Celle qui attaque ses semblables ?,25.84591293334961
95,Je veux la battre.,16.100717544555664
96,"Eh bien, Sam va mieux.",19.89592933654785
97,"Ferme-la, je te dis.",11.903063774108887
98,Tu rigoles ?,10.877960205078125
99,Que feriez-vous si on vous donnait 20 $ ?,31.06287384033203
100,Tu ne viens pas de faire une fausse séance photo à Azabu ?,59.715576171875
101,Elle te couperait les bourses.,29.50489616394043
102,La taille de leur foie devient alors huit fois plus grande.,46.145790100097656
103,Des doutes valables. - Mais elle a fini par s'effondrer.,55.77430725097656
104,On va avoir un bébé !,15.511435508728027
105,On est en sécurité ici.,10.974372863769531
106,Connaissez-vous mon amie María ?,33.601844787597656
107,Les tribunaux seront constitués.,27.88945198059082
108,"Elles s'agrippent aux pierres à l'aide de crochets, mais le courant est parfois trop fort.",83.65962982177734
109,Ça a dû déteindre sur moi.,34.594539642333984
110,et de la mettre dans nos joues.,30.889331817626953
111,Tu ne peux pas le promettre.,14.991463661193848
112,"- Quoi, Dot ?",30.613983154296875
113,Tu ne comprends pas.,8.682093620300293
114,"Mais pour les Européens de l'Est, la disponibilité soudaine de tous ces produits de consommation sur le marché a été un déluge.",108.96880340576172
115,Mirrorsoft est votre partenaire exclusif. Votre contrat n'était pas clair ?,79.08551788330078
116,Je dois aller... Là-bas. Tout de suite.,36.33547592163086
117,"Suis l'étoile la plus lumineuse au nord, vers Ha'rar.",53.05278778076172
118,Elle a des ennuis ?,13.589781761169434
119,"Tu sais ce que c'est, le souci ?",19.656208038330078
120,- On ne ment pas.,23.869997024536133
121,Je crois que l'agence serait ravie de trouver une solution à la terrible crise des opiacés.,66.5775146484375
122,Je suis loyale.,13.112630844116211
123,Elle m'accuse d'une chose impossible.,26.566516876220703
124,"Il y a une place à côté de moi, Teddy.",31.933034896850586
125,Je ne veux pas de cygnes.,21.90579605102539
126,"Abordez-la comme Bassora, Brega... ou Damas.",100.4983901977539
127,J'ai étudié la médecine pratique à Seoraewon il y a environ 20 ans.,50.60674285888672
128,Tu as bonne mine.,10.713580131530762
129,Ce n'est pas sincère.,10.574759483337402
130,On avait une boîte dans le cellier.,26.683013916015625
131,"Il va jouer ""Ja Ja Ding Dong"" !",55.8702392578125
132,C'est ça ou sortir à temps pour voir ta fille.,48.139862060546875
133,Les petits vont faire pipi ?,28.262170791625977
134,Ma dernière audience remonte à 13 ans.,25.411216735839844
135,"Ainsi, elle paierait vos frais de justice.",47.95502471923828
136,- Compte.,19.88629913330078
137,Il m'a dit pas mal de choses.,19.219633102416992
138,Si tu y vas... toi et moi... on survivra.,34.4915771484375
139,Hermétisme,19.234519958496094
140,Je vais compter de cinq à trois.,29.638870239257812
141,Je pense que je pourrai avoir besoin d'un coup de main.,26.48940086364746
142,"Non, mais... Tu me donnes les documents ?",32.09314727783203
143,"Si je peux brancher les talkies-walkies, je pourrais avoir la même fréquence.",75.63777923583984
144,- Qu'est-ce que tu fais?,20.335607528686523
145,"Journaliste Barbie, vous pouvez me demander n'importe quelle question que vous voulez.",81.09956359863281
146,C'est pas trop dur ?,16.926422119140625
147,Je vais aller me doucher.,13.894669532775879
148,T'y es pour quelque chose ?,21.673892974853516
149,"Par ici, les orages, ils éclatent brutalement.",56.18866729736328
150,Ils étaient invisibles.,11.842660903930664
151,Elle a refusé de le prendre.,17.648792266845703
152,Les gens avaient le sang si chaud que l'atmosphère s'est réchauffée et Wesley Fists a évité un choix impossible en éliminant le dilemme.,139.45008850097656
153,- C'est un petit peu marrant.,32.990604400634766
154,"Vous mangerez de tout animal qui a la corne fendue, le pied fourchu, et qui rumine.",63.453826904296875
155,"Bon, voyons voir.",10.690787315368652
156,"Pas de direction signifie que personne ne donne d'ordres, et ça t'inclut toi, pour sûr.",88.29366302490234
157,Tu as empêché une bagarre entre soldats pour un colis.,52.24908447265625
158,Catégorie: Jeux olympiques d'été de 1912,37.69239807128906
159,"Tu avais raison, le nœud de chaise est génial.",41.63214111328125
160,Tu vas bien ? Non. Je ne vais pas bien.,29.05809211730957
161,On sait simplement qu'une dépanneuse l'a traîné le long d'une rue avant d'exploser.,73.98246765136719
162,Ça vous interpellerait ?,27.02566146850586
163,Qu'elle se lève.,11.8755464553833
164,Je ne savais pas que tu serais là.,13.285643577575684
165,Je ne peux pas la bouger !,21.990283966064453
166,"Eh bien, je crois qu'il stresse à l'approche de la sortie.",42.6064567565918
167,"Franchement, c'est agréable.",21.520774841308594
168,Oui ! Et je mangerais du poulet et de la pizza.,41.94110107421875
169,Je t'aime depuis Casablanca.,25.523569107055664
170,Appelle le taxi.,20.273168563842773
171,Peut-être qu'il y avait une fête au zoo et qu'un singe à baisé un poisson.,70.81669616699219
172,J'ai honte de t'avoir mis au monde !,29.620941162109375
173,Pour toutes vos années de service.,21.26129722595215
174,"Il me l'a envoyé, pas à toi.",28.251508712768555
175,Il ne nous manque pas un sou.,24.2298526763916
176,Cet homme n'apportera pas la discorde dans notre heureux pays.,47.79212188720703
177,Tu sais où aller ?,14.601177215576172
178,D'attendre que son père meure.,27.341922760009766
179,Philippe III d'Espagne,30.869054794311523
180,Donne-moi la monnaie.,8.781964302062988
181,C'est une seiche trapue mâle.,41.90139389038086
182,"Enfin, il va finir par l'attraper.",23.078882217407227
183,- Qu'est-ce que tu veux m'expliquer?,28.91687774658203
184,Je ne parlais pas de lui.,13.300528526306152
185,J'espère que ça va marcher.,12.744645118713379
186,Il était assommant.,25.580833435058594
187,Mais vous misiez beaucoup sur elle.,33.15626525878906
188,La situation est trop instable.,17.87502670288086
189,"Vous êtes chanceux, je ne suis pas un homme.",24.92900848388672
190,Tu ne sais que dalle.,18.558565139770508
191,"Sérieux, tu dois le lire.",33.72686767578125
192,"Tout ce qui comptait, c'était de te retrouver.",25.46601104736328
