,Sentences,Epoch-10
0,"Walisische Abgeordnete befürchten als ,Idioten’ dazustehen.",418.50177001953125
1,"Bei einigen AMs herrscht Fassungslosigkeit über einen Vorschlag, ihr Titel solle in MWPs (Members of the Welsh Parliament) geändert werden.",831.5520629882812
2,"Es kam wegen Plänen auf, den Namen der Versammlung zu Walisisches Parlament zu ändern.",520.3628540039062
3,"Assembly Members des gesamten politischen Spektrums fürchten, dass das Ganze ins Lächerliche gezogen werden könnte.",736.0995483398438
4,"Ein Labour-Abgeordneter sagte, seine Gruppe sei darüber besorgt, dass es „sich mit Twp und Pwp reime“.",628.7442016601562
5,Für Leser außerhalb von Wales: Auf Walisisch bedeutet twp bekloppt und pwp bedeutet Scheiße.,583.3001708984375
6,"Ein Plaid-Abgeordneter sagte, dass die Gruppe als Ganzes „nicht glücklich“ sei und Alternativen vorgeschlagen habe.",729.1195068359375
7,"Ein walisischer Konservativer sagte, dass seine Gruppe der Namensänderung „aufgeschlossen“ gegenüberstehe, fügte aber hinzu, dass es von „MWP“ zu „Muppet“ nur ein kleiner verbaler Sprung sei.",938.834716796875
8,In diesem Zusammenhang wird der walisische Buchstabe w ähnlich ausgesprochen wie der Buchstabe u im englischen Yorkshire-Dialekt.,743.5924072265625
9,"Die Assembly Commission, die aktuell an einem Gesetzesentwurf zur Einführung der Namensänderungen arbeitet, sagte: „Die finale Entscheidung darüber, wie die Assembly Members letztlich genannt werden sollen, obliegt natürlich den Mitgliedern selbst.“",830.021240234375
10,"Der Government of Wales Act 2017 befugte die Nationalversammlung für Wales, ihren Namen zu ändern.",582.76220703125
11,"Im Juni veröffentlichte die Kommission die Ergebnisse einer öffentlichen Konsultation zu den Vorschlägen, wobei die Bezeichnung Welsh Parliament großen Zuspruch fand.",887.6839599609375
12,"Hinsichtlich des Titels der Assembly Members bevorzugte die Kommission die Bezeichnung „Welsh Parliament Members“ oder „WMPs“, aber die Option „MWP“ erhielt in einer öffentlichen Konsultation den größten Zuspruch",857.8558959960938
13,"AMS schlägt anscheinend alternative Möglichkeiten vor, aber das Ringen um einen Konsens könnte dem Parlamentspräsidenten Elin Jones Kopfzerbrechen bereiten, der in den kommenden Wochen einen Gesetzentwurf zu den Änderungen vorlegen soll.",914.4895629882812
14,"Die Gesetzgebung zu den Reformen umfasst weitere Änderungen bezüglich der Arbeitsweise des Gremiums, einschließlich Regeln zum Ausschluss von AM und Organisation des Ausschusssystems.",840.1729736328125
15,"Mitglieder der Versammlung werden bei der Diskussion des Gesetzes abschließend darüber abstimmen,  wie sie genannt werden sollen.",807.2125244140625
16,"Mazedonier gehen wählen, um Name des Landes in Volksentscheid zu ändern",444.6197509765625
17,"Die Wähler werden am Sonntag darüber abstimmen, ob der Name des Landes in „Republik Nordmazedonien“ geändert werden soll.",803.458251953125
18,"Die Volksabstimmung beabsichtigte einen jahrzehntelangen Streit mit Nachbar Griechenland zu lösen, das eine eigene Provinz namens Mazedonien hat.",825.04931640625
19,"Athen bestand lange darauf, dass der Name seines nördlichen Nachbarns einen Anspruch auf sein Gebiet darstelle, und lehnte seine EU- und NATO-Mitgliedschaftsgesuche wiederholt ab.",845.1409912109375
20,"Mazedonische Präsident Gjorge Ivanov, ein Gegner des Volksentscheids über die Namensänderung, sagte er werde die Abstimmung ignorieren.",795.8982543945312
21,"Unterstützer des Referendums, darunter Premierminister Zoran Zaev, argumentieren jedoch, dass die Namensänderung der Preis für den EU- und NATO-Beitritt sei.",862.4666137695312
22,"Glocken von St. Martin verstummen, da Kirchen in Harlem kämpfen",390.10101318359375
23,"„Historisch gesehen sagten die alten Menschen, mit denen ich gesprochen habe, dass es an jeder Ecke eine Bar und eine Kirche gab“, sagte Herr Adams.",856.0867919921875
24,„Heute gibt es weder noch.“,189.05615234375
25,"Er sagte, das Verschwinden von Bars sei verständlich.",331.95361328125
26,"Heutzutage „pflegen Menschen ihre Kontakte auf andere Weise“, sagte er.",464.546630859375
27,"„Bars sind keine nachbarschaftlichen Wohnzimmer mehr, wo die Leute regelmäßig hingehen.“",601.3619995117188
28,"Was Kirchen angeht, befürchtet er, dass das Geld aus dem Verkauf von Vermögenswerten nicht so lange reichen werde, wie von den Leitern erwartet, und sie „früher oder später wieder am Anfang” stünden.",881.0587158203125
29,"Kirchen, fügte er hinzu, könnte durch Appartementgebäude voll von der Art Menschen ersetzt werden, die den verbleibenden Zufluchtsstätten in der Nachbarschaft nicht helfen werden.",900.9583129882812
30,"„Die überwältigende Mehrheit der Menschen, die Eigentumswohnungen in diesen Gebäuden kaufen, werden weiß sein”, sagte er, „und das bringt uns dem Tag der endgültigen Schließung dieser Kirchen näher, denn die meisten jener, die in diese Eigentumswohnungen einziehen, werden später kaum Mitglieder dieser Kirchen werden.”",940.7074584960938
31,"Beide Kirchen wurden von weißen Gemeinden gebaut, bevor Harlem eine schwarze Metropole wurde – Metropolitan Community im Jahr 1870, St. Martin’s zehn Jahre später.",817.0440673828125
32,Die ursprüngliche weiße Methodistengemeinde zog in den 1930er Jahren aus.,470.15301513671875
33,"Eine schwarze Gemeinde, die in der Nähe Gottesdienste abgehalten hatte, erwarb die Eigentumsrechte an dem Gebäude.",713.02734375
34,"St. Martin wurde von einer schwarzen Gemeinde unter der Leitung von Reverent John Howard Johnson übernommen, der einen Boykott der Einzelhändler auf der 125th Street anführte, einer Haupteinkaufsstraße in Harlem, die sich weigerte, Schwarze einzustellen oder zu befördern.",828.1131591796875
35,"Ein Brand im Jahre 1939 beschädigte das Gebäude schwer, aber Vater Johnsons Gemeindemitglieder planten einen Wiederaufbau und gaben das Glockenspiel in Auftrag.",844.5792846679688
36,"Rev. David Johnson, Vater Johnsons Sohn und Nachfolger in St. Martin’s, bezeichnete das Glockenspiel stolz als „Die Glocken der Armen“.",819.0242309570312
37,"Der Experte, der das Glockenspiel im Juli spielte, nannte es etwas anderes: „Ein Kulturschatz“ und „ein unersetzliches historisches Instrument.“",855.9630126953125
38,"Tiffany Ng, Expertin an der University of Michigan, wies ebenfalls darauf hin, dass dies das weltweit erste Glockenspiel war, das von einem schwarzen Musiker, Dionisio A. Lind, gespielt wurde, das vor 18 Jahren in das größere Glockenspiel in der Riverside Church umzog.",845.43408203125
39,"Mr. Merriweather sagte, dass St. Martin's ihn durch niemanden ersetzt habe.",425.62542724609375
40,"Was sich über die letzten Monate an der Kirche St. Martin abgespielt hat, ist eine komplizierte Geschichte von Architekten und Auftragnehmern, von denen einige von den Laienführern der Kirche, andere von der Bischofsdiözese angeheuert wurden.",819.1527709960938
41,"Die Sakristei – das Leitungsorgan der Gemeinde, bestehend aus Laienleitern – schrieb im Juli an die Diözese mit Bedenken darüber, dass die Diözese „versuchen würde, die Kosten auf die Sakristei abzuwälzen“, obwohl die Sakristei nicht an der Einstellung der von der Diözese entsandten Architekten und Vertragsfirmen beteiligt worden war.",943.944091796875
42,Einige Gemeindemitglieder beschwerten sich über einen Mangel an Transparenz vonseiten der Diözese.,653.197265625
43,Haifisch verletzt 13-jährigen beim Hummertauchen in Kalifornien,399.53411865234375
44,"Ein Hai attackierte und verletzte einen 13-jährigen Jungen am Samstag, als dieser in Kalifornien zum Eröffnungstag der Hummersaison nach Hummern tauchte, wie Behörden mitteilten.",866.6385498046875
45,Der Angriff fand vor 7 Uhr in der Nähe des Beacon's Beach in Encinitas statt.,434.9381103515625
46,"Chad Hammel sagte KSWB-TV in San Diego, er sei am Samstag morgen mit Freunden ungefähr seit einer halben Stunde beim Tauchen gewesen, als er den Jungen nach Hilfe rufen hörte. Dann paddelte mit einer Gruppe hinüber, um ihn aus dem Wasser zu ziehen.",789.5257568359375
47,"Hammel sagte, dass er zunächst dachte, es sei die Begeisterung über den Fang eines Hummers, aber dann „realisierte, dass er schrie: Ich wurde gebissen!",846.5292358398438
48,Ich wurde gebissen!',111.62938690185547
