,Sentences,Epoch-10
0,Welsh AMs worried about 'looking like muppets',2771.382610701418
1,There is consternation among some AMs at a suggestion their title should change to MWPs (Member of the Welsh Parliament).,4147.065797021216
2,It has arisen because of plans to change the name of the assembly to the Welsh Parliament.,1361.5754975197203
3,AMs across the political spectrum are worried it could invite ridicule.,4815.385303221949
4,"One Labour AM said his group was concerned ""it rhymes with Twp and Pwp.""",1854.787790630859
5,For readers outside of Wales: In Welsh twp means daft and pwp means poo.,8247.527389640994
6,"A Plaid AM said the group as a whole was ""not happy"" and has suggested alternatives.",1644.7748612177188
7,"A Welsh Conservative said his group was ""open minded"" about the name change, but noted it was a short verbal hop from MWP to Muppet.",1144.9367205776618
8,In this context The Welsh letter w is pronounced similarly to the Yorkshire English pronunciation of the letter u.,5898.802563346974
9,"The Assembly Commission, which is currently drafting legislation to introduce the name changes, said: ""The final decision on any descriptors of what Assembly Members are called will of course be a matter for the members themselves.""",1413.2210680582762
10,The Government of Wales Act 2017 gave the Welsh assembly the power to change its name.,656.2386915996294
11,"In June, the Commission published the results of a public consultation on the proposals which found broad support for calling the assembly a Welsh Parliament.",1781.9934598875493
12,"On the matter of the AMs' title, the Commission favoured Welsh Parliament Members or WMPs, but the MWP option received the most support in a public consultation.",2402.385203583191
13,"AMs are apparently suggesting alternative options, but the struggle to reach consensus could be a headache for the Presiding Officer, Elin Jones, who is expected to submit draft legislation on the changes within weeks.",1935.7159486162652
14,"The legislation on the reforms will include other changes to the way the assembly works, including rules on disqualification of AMs and the design of the committee system.",941.1460648292273
15,AMs will get the final vote on the question of what they should be called when they debate the legislation.,987.7151290548243
16,Macedonians go to polls in referendum on changing country's name,529.6772286337418
17,"Voters will vote Sunday on whether to change their country's name to the ""Republic of North Macedonia.""",465.5044793619751
18,"The popular vote was set up in a bid to resolve a decades-long dispute with neighboring Greece, which has its own province called Macedonia.",698.8579736008326
19,Athens has long insisted that its northern neighbor's name represents a claim on its territory and has repeatedly objected to its membership bids for the EU and NATO.,676.0353483556629
20,"Macedonian President Gjorge Ivanov, an opponent of the plebiscite on the name change, has said he will disregard the vote.",1555.2876308466664
21,"However, supporters of the referendum, including Prime Minister Zoran Zaev, argue that the name change is simply the price to pay to join the EU and NATO.",557.91032746657
22,The Bells of St. Martin's Fall Silent as Churches in Harlem Struggle,1117.4883288446438
23,"""Historically, the old people I've talked to say there was a bar and a church on every corner,"" Mr. Adams said.",797.6201796315285
24,"""Today, there's neither.""",2347.966363729061
25,He said the disappearance of bars was understandable.,1112.7500874995167
26,"""People socialize in a different way"" nowadays, he said.",1166.7772633754237
27,"""Bars are no longer neighborhood living rooms where people go on a regular basis.""",681.7889769183619
28,"As for churches, he worries that the money from selling assets will not last as long as leaders expect it to, ""and sooner or later they'll be right back where they started.""",813.9613472659645
