,Sentences,Epoch-10
0,"«Если передача цифровых технологий сегодня в США происходит впервые, то о мирной передаче власти такого не скажешь», – написала Кори Шульман, специальный помощник президента Обамы в своем блоге в понедельник.",1.7655925208016254
1,"Для тех, кто следит за передачей всех материалов, появившихся в социальных сетях о Конгрессе, это будет происходить несколько по-другому.",1.2842294129185865
2,"Но в отступлении от риторики прошлого о сокращении иммиграции кандидат Республиканской партии заявил, что в качестве президента он позволил бы въезд «огромного количества» легальных мигрантов на основе «системы заслуг».",1.7503815337914361
3,"«Мне вовсе не хочется оказывать на вас какое-либо давление, но судьба республики зависит от вас», – сказал он толпе, собравшейся на спортивной площадке в Университете Северной Каролины.",1.3574448361115605
4,Новые расходы финансируются благодаря крупным суммам на банковском счету Клинтон.,1.712756008843637
5,"То, что она говорит и что она делает, на самом деле невероятно.",0.9084315365579847
6,Максимально допустимая сумма на одного человека — 5000 долларов США.,1.591811687823175
7,"В начале октября переходная команда использовала то же место для встреч с технологическими лоббистами, с приглашением представителей из Убер, Американской Ассоциации Кинокомпаний, Ассоциации производителей бытовой техники и других групп.",1.5082182654827563
8,"Сбор был первоначально намечен в частном столичном клубе Вашингтона «Метрополитен Клуб» на Х-стрит, в нескольких кварталах от отеля.",2.0431944176166246
9,"Возможно, дресс-код был слишком пуританским.",1.7022342469234655
10,"Вместо того чтобы изучать научный метод абстрактно, студенты постигают его суть, применяя его на практике.",1.7414230645174442
11,"Их результаты по 4-м классам совпадают со средним по стране уровнем, а по 8-м классам результаты лучше, чем в среднем по стране.",2.0210869703006105
12,"Для сравнения, строительство подземной станции метро НоМа (NoMa), которая открылась в 2004 году, обошлось в 103,7 миллиона долларов США.",1.967521992376616
13,"«Здесь высокая конкуренция, и мы думаем, что транзит может помочь», - сказал Джо Штернлиб, президент инновационного делового района Georgetown BID.",2.1570716809720736
14,"По данным технико-экономического обоснования, пассажиры смогут переправиться на другой берег реки Потомак в гондоле приблизительно за 4 минуты.",1.7255628684773516
15,"Свидетель рассказал в полиции, что потерпевший напал на подозреваемого в апреле.",1.4400126618799864
16,Нужно провести параллель между играми и нашей повседневной жизнью.,1.0519460386956945
17,"Многие годы эта доля неуклонно растёт; по данным Бюро переписи населения, она оценивалась всего в 11% от общего числа голосов до выборов 1996 года, и в этом году она может снова подскочить.",1.8663117869608454
18,"Сегодня Канзир может быть одинокой свиньей, но он не всегда в одиночестве.",1.430781570254709
19,"«Мы просили другие страны оказать нам помощь в заполнении зоопарка разными видами животных, в том числе свиньями», — сказал Сакиб.",1.733451683327137
20,"«Был момент, — сказал господин Панвалкар, — когда он чувствовал, что они должны покинуть здание».",1.8285432598490303
21,Ей также предъявлено обвинение в покушении на убийство ее двухлетней дочери.,1.3224453507156695
22,"По сообщению полиции, она убила Андре Прайса III, прижав его лицо к надувному матрасу в гостиной перед попыткой сделать то же самое с ее дочерью Энджел.",1.8081544808712975
23,"Так или иначе, я попаду в тюрьму, надеюсь, это стоило сделать.",1.1584790418824018
24,"Первой начала плакать одна из езидских женщин, а затем один из ее друзей.",2.026848165291476
