,Sentences,Values
0,"كتبت كوري شولمان, المساعدة الخاصة لأوباما في تدوينة نشرتها يوم الإثنين: ""فيما الكثير من عمليات الانتقال الرقمي غير مسبوقة في الولايات المتحدة, فإن الانتقال السلمي للسلطة سبق له أن حدث"".",0.39821189067976026
1,"بالنسبة إلى أولئك الذين يتابعون الانتقال الخاص بوسائل التواصل الاجتماعي في الكابيتول هيل, سيكون الأمر مختلفاً بعض الشيء.",0.39495056170113374
2,"لكن بعيداً عن كلامه السابق بشأن الحد من الهجرة, أعلن المرشح الجمهوري أنه كرئيس سيسمح ""بأعدادٍ هائلة"" من المهاجرين الشرعيين على أساس ""نظام الجدارة"".",0.3984461089861259
3,قال للحشد الذي تجمع في أحد الملاعب الرياضية الخاصة بجامعة كارولينا الشمالية.,0.4696980995774855
4,تمول النفقات الجديدة من خلال حساب كلينتون المصرفي الكبير.,0.45413138707112655
5,"إن ما تقوله وما تفعله... في الواقع, إنه أمرٌ لا يصدق.",0.5009313864570518
6,الحد الأقصى المسموح به للشخص الواحد هو 5000 دولار.,0.3764055895091549
7,"في أوائل شهر تشرين الأول, استخدم الفريق الانتقالي ذات المكان للقاء جماعات الضغط التكنولوجية, بحضور ممثلين عن شركة ""أوبر"" وجمعية الفيلم الأمريكي وجمعية مستهلكي التكنولوجيا وغيرها.",0.43028870453772583
8,"كان من المقرر في الأصل أن يقام التجمع في نادي المتروبوليتان في واشنطن في شارع ""إتش"" الذي لا يبعد كثيراً.",0.497905326490024
9,لربما كان الزي الواجب ارتداؤه خانقاً زيادة عن اللزوم.,0.3588515239756247
10,"على سبيل المثال, بدلاً من تدريس المنهج العلمي كوحدة منفصلة, يتعلم الطلاب المحتوى العلمي من خلال التطبيق.",0.4721605537170688
11,"حصلوا على المعدل الوطني العام بالنسبة إلى الصف الرابع, وأفضل من المعدل الوطني العام بالنسبة إلى الصف الثامن.",0.6292139707768064
12,"على سبيل المقارنة, تكلف الأمر 103,7 مليون دولار أمريكي لبناء محطة مترو ""نوما"" البينية التي افتتحت عام 2004.",0.3739006476509962
13,"قال جو ستيرنليب, رئيس منطقة جورجتاون لتطوير الأعمال: ""نواجه الكثير من المنافسة, ونرى أن بوسع النقل بالمرور أن يساعد"".",0.3873855942324087
14,تقدر دراسة الجدوى أن المسافرين سيستغرقون نحو أربع دقائق لعبور نهر بوتوماك على متن الجندول.,0.3853219229442231
15,أخبر شاهد عيان الشرطة أن الضحية هاجم المشتبه به في شهر نيسان الماضي.,0.43336356404538223
16,ثمة أوجه تشابهٍ هنا بين الألعاب وحياتنا اليومية.,0.4171263663632752
17,وارتفعت تلك النسبة باطراد بمرور السنين ـ11 بالمئة فقط من إجمالي الأصوات طرحت يوم الانتخابات عام 1996 وفق مكتب الإحصاءـ ويبدو أنها من المرجح أن ترتفع مجدداً هذا العام.,0.39640641423180184
18,"قد يكون ""خنزير"" خنزيراً وحيداً, غير أنه لا يترك وحده أبداً.",0.5339034764502679
19,"قال ثاقب: ""طلبنا المساعدة من الدول الأخرى كي نملأ حديقة الحيوان بأنواعٍ مختلفة من الحيوانات بما فيها الخنازير"".",0.4533647413689224
20,قال السيد بانفالكار أنه شعر ذات مرة أن عليهم ترك المبنى.,0.40416545331434583
