,Sentences,Epoch-10
0,"Coś takiego, wszyscy są dziś w formie.",1.313076460034141
1,"- Wiem, Sylvie.",2.613379019106412
2,Trzydziestu przedsiębiorców prowadzących biznesy na topie.,1.544655845018415
3,Trzeba było mnie najpierw zapytać.,0.8092303313033283
4,"Wszystko, co mi mówiłeś, było kłamstwem.",0.70940339413512
5,Żartów się panu zachciało?,2.2351498202285787
6,Może powinna jej pani powiedzieć.,0.8396132143687104
7,"Wiewióra, gdzie masz orzeszki?",2.001916213260564
8,"Tato, to miejsce ma fatalne recenzje.",1.4507317064965468
9,Nie ważcie się odchodzić.,1.1095951902864962
10,"Wszedł pod kosz, a sędzia odgwizdał faul. Magic wyrzucił piłkę na samą górę trybun i krzyczał:",2.1598477654290984
11,"- Po naszej rozmowie odszukałem tego idiotę Steve'a, by go upomnieć i dać po twarzy za to, kim jest.",1.808777696756676
12,Chwileczkę.,0.3601132843978654
13,"/Gdyby chciał sobie stopić jaja, również miałbym to gdzieś.",1.5788696678990173
14,Było nas pięć.,1.1917785446555567
15,Odezwę się.,2.652369224645263
16,Czemu pozwoliłaś mi kłamać?,0.9056761306215835
17,Nie tak się umawialiśmy.,0.7068295476443475
18,"Gdy tylko to usłyszała, uciekła.",1.233654600314142
19,"Jeśli to była niespodzianka, mam lepszą.",1.2459949058580313
20,- Słyszałem o tobie.,1.2886819629050252
21,"Allacha wolą jest to, kto ma wygrać ten wyścig.",2.1758567009597614
22,Nienawiść jest brzemieniem.,1.034370620867667
23,"Musimy walczyć z brakiem możliwości, pracy i podstawowych dóbr, takich jak opieka zdrowotna i edukacja.",1.2944638686830363
24,Ma też komunikator i funkcje mobilnego banku.,1.5735136366240856
25,Już go używałem.,1.2771281168252664
26,Bez źródła morderstwa wyjdą na przypadkowe.,1.6589499616868464
27,Tę wysoką.,2.7653976486848246
28,Jesteś gość.,1.4962969883384756
29,Moje miejsce jest za biurkiem.,0.9544244626830704
30,To tylko gra.,1.156526916742905
31,Wsadza za kratki 95% oskarżonych.,2.198840676207367
32,Jak to mówią:,1.2924966121859967
33,- Nic się nie stało.,1.2554524382081582
34,"Poświęcali swoje życie Silosowi, tak jak my wszyscy robimy to każdego dnia.",1.5472913119045857
35,"Hej, gdzie jest moja żona?",0.6980517559956415
36,Mój ulubiony agent FBI.,1.5496073529122119
37,Już po dziewiątej.,1.0169733145267876
38,Może miała dziurę w sukience i stąd te spojrzenia.,1.6768477965224533
39,Wyniki wciąż takie same.,1.7440339839778314
40,Zejdźmy do linii lasu.,2.2197451778429325
41,Czuję się tak dobrze.,0.5405604061327025
42,Wrócisz po niego.,1.661734734884226
43,"Albowiem usłyszawszy o nim niewiasta, której córeczka miała ducha nieczystego, przyszła i przypadła do nóg jego,",1.0498540387525448
44,Liczymy karty przy stoliku do blackjacka i przechylimy szalę na naszą korzyść.,1.8503373159795762
45,Przestałem liczyć.,1.6374732659746671
46,Mógłbym spróbować cię zanalizować i znaleźć sedno twojego strachu.,1.8909514559530647
47,Padam z nóg.,2.2815080877339504
48,- Też mamy iść?,2.5255539458584484
49,Żeby zrobić to.,1.135177586671319
50,Poręcze i podjazdy dla fanów bezpieczeństwa.,1.7579341117105387
51,W mojej szkole też.,1.2473730046497387
52,Ale... otrząśnij się.,1.9298336391144575
53,Coś tu ekstra dla was mam,1.4631597105493275
54,- I czapkę do kompletu.,2.657946106744565
55,"Hawk-2, przerwij misję i wróć do bazy.",2.1571119863655386
56,"Chciałem otworzyć te drzwi, ale... dookoła nich widać lasery.",1.5717991802345723
57,Jestem w wielkim domu z jakąś twoją przyjaciółką.,0.9598391897337553
58,Jak też pewnego dnia umrę.,1.477354254716566
59,"Warto go mieć, skoro to atrapa?",2.5177253488503166
60,"Ale wiedział, że praca może dać utrzymanie, lecz nie życie.",1.4767961573366264
61,Pieprzone poniedziałki.,1.6595819730617105
62,Masz... masz depresję.,1.6031219585532896
63,Jakim przyjacielem?,1.3914447902418283
64,Czemu się na to zgodziłam?,0.8895884638373803
65,Czemu moja wina?,1.2331408021446892
66,Miłego spaceru!,1.8078715362209938
67,Jednak ostrzegam.,1.9057809491139774
68,Znalazłem recenzję.,1.3385623337208203
69,"Tego lata, gdy urządzisz rodzinnego grilla, tylko jeden sos nada mu słodyczy i pikantyczy, które wszyscy kochają.",1.773760657563076
70,Pomoc dotycząca Automake i stałych zbiorów klas,2.3525095516843657
71,- Za zabijanie.,2.40652507423058
72,To nie może być prawda.,0.6188380839234262
73,Ruszamy.,0.9928444925760374
74,Jeden z tych kojotów... kochał się z moją czaszką.,1.5066167820793763
75,Prawda?,0.42722298749050736
76,"Bracia! jać o sobie nie rozumiem, żebym już uchwycił.",1.927768875671661
77,"Wiem, jak to jest być niewidzialnym.",0.6825638275035103
78,NAJLEPSI GRACZE MENADŻER AKWARIUM,3.720317363032511
79,Podróżujący ludzie mają szerszą perspektywę.,1.4684093865328045
80,Nie musi być w słowniku!,1.6781228942407662
81,Francis Bacon (filozof),2.406647809026243
82,"Tak, a co z nim?",1.1984468279774605
83,Nie mogę wrzucić nic na Insta bez wkurzenia kogoś.,1.731708446010896
84,Nigdy ich nie znajdziemy.,0.6398629659824071
85,"Kto mógłby wiedzieć, czy to zrobił?",1.0292442668382689
86,"-Midge, dam radę. -Jak?",2.8258688902860665
87,Ludzie stracili życie albo kończyny.,1.2474750114823767
88,Teraz to znasz francuski.,1.537869634497511
89,- Nie ma tu zasięgu.,1.6702968810408043
90,Inaczej... szlag to wszystko trafi.,1.9775232685442687
91,Co za ulga! Przejrzałem pańskie konta.,1.4258601479888002
92,O dziewiątej piszę piosenkę czy dwie,1.6850798982151016
93,W 1998 roku straciłam reputację i godność.,1.221119800409357
94,Lubisz atakować swój własny gatunek?,1.542434888740542
95,Chcę ją pokonać.,1.071005619896309
96,Sam czuje się lepiej.,1.003747291779235
97,Po prostu się nie odzywaj.,0.8485372634312025
98,- Niby skąd?,2.050594091036693
