,Sentences,Epoch-10
0,"”Vaikka Yhdysvaltojen siirtyminen digitaaliseen aikaan onkin suurelta osin ennenkuulumatonta, rauhallinen vallanvaihto ei ole sitä”, Obaman erityisavustaja Kori Schulman kirjoitti blogijulkaisussaan maanantaina.",0.19262829657105313
1,"Niille, jotka seuraavat sosiaalisen median siirtymiä Yhdysvaltain kongressissa, tämä näyttää hieman erilaiselta.",0.24801123646400053
2,"Poiketen aiemmasta retoriikastaan liittyen maahanmuuton rajoittamiseen republikaanipuolueen ehdokas julisti, että presidenttinä hän sallisi ”valtavan määrän” laillisia maahanmuuttajia ”ansiojärjestelmään” perustuen.",0.14758040226179808
3,"”En haluaisi painostaa teitä, mutta tasavallan kohtalo lepää teidän hartioillanne”, hän kertoi North Carolina University -yliopiston urheilukentälle kerääntyneelle yleisölle.",0.16036976310763632
4,Uutta varainkäyttöä kiihdyttää Clintonin muhkea pankkitili.,0.11546963077840659
5,"Mitä hän sanoo ja mitä hän tekee, se - itse asiassa se on uskomatonta.",0.48677637200060614
6,5000 dollaria henkeä kohden on sallittu maksimimäärä.,0.1921477694686708
7,"Varhain lokakuussa siirtymäryhmä käytti samaa paikkaa tavatessaan teknologialobbareita. Paikalle oli kutsuttu edustajia Uberista, Motion Picture Association of America -järjestöstä, Consumer Technology Association -järjestöstä sekä muista ryhmistä.",0.1964151688240878
8,Kokoontumista kaavailtiin alun perin Washingtonin H Street -kadulla muutaman korttelin päässä sijaitsevalle yksityiselle Metropolitan Clubille.,0.3084735397668392
9,Ehkäpä pukukoodi oli liian vanhanaikainen.,0.32209329744419607
10,"Sen sijaan, että esimerkiksi tieteellistä menetelmää opetettaisiin erillisenä kokonaisuutena, opiskelijat oppivat tieteitä niitä soveltamalla.",0.23051283532305758
11,He ovat kansallisella keskitasolla 4. luokalla ja parempia kuin kansallinen keskitaso 8. luokalla.,0.2796563108059009
12,"Vertailun vuoksi NoMa:n täydennysrakentamisen tuloksena syntynyt, vuonna 2004 avattu metroasema maksoi 103,7 miljoonaa dollaria.",0.24233112257455455
13,"”Meillä on paljon kilpailua, ja uskomme, että läpikulku voi auttaa”, Georgetown BID -alueen johtaja Joe Sternlieb sanoi.",0.268153581456506
