,Sentences,Epoch-10
0,"Daha önce diyabetik olup şimdi diyabetik olmayan 4 aylık farelerimiz var, diye ekledi.",0.1950371083349048
1,"Halifax, Nova Scotia'daki Dalhousie Üniversitesi'nde tıp profesörü ve Kanada Diyabet Derneği'nin klinik ve bilim alanı başkanı olan Dr. Ehud Ur, çalışmanın henüz başlangıç aşamasında olduğu konusunda uyarıda bulundu.",0.20785133887509924
2,"Bazı diğer uzmanlar gibi o da, bu bulguların zaten Tip 1 diyabeti olan kişilerle bir ilişkisi olmadığına dikkat çekerek diyabetin tedavi edilebileceği ile ilgili şüpheci kalmıştır.",0.23475736593589513
3,"İsveç Akademisi Nobel Edebiyat Komitesi'nin daimi sekreteri Sara Danius, İsveç'teki Sveriges Radyosu'ndaki bir radyo programında, komitenin 2016 Nobel Edebiyat Ödülü'nü kazanma konusunda Bob Dylan'a doğrudan ulaşamadığını, ona ulaşma çabalarından vazgeçtiğini duyurdu.",0.26682051886957936
4,"Danius dedi ki, ""Şu anda hiçbir şey yapmıyoruz. En yakın iş ortağını aradım ve e-postalar yolladım, çok samimi cevaplar aldım. Şu an için bu ziyadesiyle kafi.""",0.3244925916656061
5,"Daha önce, Ring'in CEO'su Jamie Siminoff şirketin, garajındaki dükkanından kapı zilinin duyulmadığı zamanlarda başladığını belirtmişti.",0.26905407173150586
6,WiFi ile çalışan bir kapı zili yaptığını söyledi.,0.3202705737634669
7,"Siminoff, programdaki jürilerin başlangıç fonu sağlamayı reddettiği, 2013 yılında katıldığı Shark Tank bölümünün ardından satışların arttığını söyledi.",0.14923848065985337
8,"2017'nin sonlarına doğru Siminoff, alışveriş konulu televizyon kanalı QVC'ye çıktı.",0.17359167907693251
9,"Ayrıca Ring, rakip güvenlik şirketi ADT Corporation ile aralarındaki davayı anlaşma yoluyla çözüme ulaştırmıştır.",0.11098247893087758
10,"Deneysel aşılardan birinin Ebola'nın öldürücülüğünü azalttığı görülse de, şu ana dek hiçbir ilacın var olan enfeksiyonu tedavi etmeye uygun olduğu açıkça kanıtlanamamıştır.",0.2156367848221524
11,Bir antikor karışımı olan Zmapp başlangıçta umut vadediyordu ancak resmi çalışmalar ölümleri önlemede istenilenden daha az faydalı olduğunu gösterdi.,0.17323301652591208
12,PALM deneyinde ZMapp kontrol grubunda kullanıldı. Yani bilim adamları bu numuneyi referans aldı ve diğer üç tedaviyi bu numunenin verileriyle karşılaştırdı.,0.16942333085932043
13,"ABD Jimnastik Federasyonu, Birleşik Devletler Olimpiyat Komitesi'nin mektubunu destekler ve Olimpiyat ailesinin tüm sporcularımız için güvenli bir çevre oluşturulmasını desteklemeye mutlaka ihtiyaç olduğunu kabul eder.",0.26162014474994755
14,"USOC'nin; lisans iptali yerine kurumumuzda mantıklı değişiklikler yapmaya devam ederek atletlerimizin, kulüplerimizin ve yaptıkları sporların çıkarlarına daha iyi hizmet edilebileceği yönündeki beyanına katılıyoruz.",0.1874316806982972
15,"ABD Jimnastik Federasyonu, Larry Nassar mağdurları tarafından böylesine cesur biçimde tasvir edilen orandaki bir istismarın nasıl bu kadar uzun süre tespit edilemediğine ışık tutabilecek bağımsız bir soruşturmanın yapılmasını destekler ve gereken ve uygun olan tüm değişiklikleri benimser.",0.2261619551225471
